date,RR,TN,TX,FXI,DXI,UN,UX,INST
2012-01-26,1.4,1.7,5.5,4.9,150,100,100,0
2012-01-27,0.0,1.2,6.2,4.5,350,74,100,177
2012-01-28,5.4,-2.0,3.9,7.6,360,89,100,32
2012-01-29,0.2,0.0,3.7,13.0,10,66,100,193
2012-01-30,8.6,-4.4,3.3,8.6,180,61,100,336
2012-01-31,0.0,-2.2,0.7,10.5,360,76,100,146
2012-02-01,0.0,-4.7,-2.1,14.2,50,73,88,1
2012-02-02,0.0,-7.5,-6.1,13.0,10,65,81,271
2012-02-03,0.0,-10.3,-4.0,13.6,340,44,72,520
2012-02-04,0.0,-8.3,-4.2,13.8,10,39,89,521
2012-02-05,5.0,-10.7,-4.6,8.8,20,67,95,5
2012-02-06,0.0,-10.0,-2.5,8.5,20,39,87,505
2012-02-07,0.0,-10.1,-4.8,13.8,30,26,87,535
2012-02-08,0.0,-11.7,-6.1,8.9,350,56,86,396
2012-02-09,0.0,-12.8,-1.1,9.8,350,53,93,538
2012-02-10,0.0,-8.5,-2.1,13.2,10,47,87,544
2012-02-11,0.0,-11.1,-4.2,13.2,20,56,82,552
2012-02-12,0.0,-11.9,-2.7,12.3,20,36,79,537
2012-02-13,1.6,-8.0,0.3,7.6,360,59,100,47
2012-02-14,0.4,-1.0,2.1,9.7,340,94,100,11
2012-02-15,0.6,-0.4,4.8,8.2,360,86,100,40
2012-02-16,0.0,2.1,5.2,11.4,360,85,100,0
2012-02-17,0.0,2.5,5.9,7.2,40,62,100,8
2012-02-18,1.0,-1.6,9.2,4.8,200,55,97,577
2012-02-19,3.0,2.5,6.6,14.9,20,41,100,271
2012-02-20,0.0,-2.1,4.6,10.9,50,32,84,579
2012-02-21,0.0,-3.6,8.0,7.3,30,29,84,571
2012-02-22,0.0,-2.2,12.5,5.7,330,18,71,578
2012-02-23,0.4,0.7,7.8,4.7,300,50,100,0
2012-02-24,0.0,4.6,11.5,10.5,20,79,100,259
2012-02-25,0.0,4.2,17.0,11.7,30,45,100,453
2012-02-26,0.0,7.1,12.4,10.7,30,50,93,553
2012-02-27,0.0,0.7,10.5,8.1,10,45,86,265
2012-02-28,0.0,1.3,16.1,6.2,50,22,78,603
2012-02-29,0.0,4.4,18.5,5.4,10,31,72,596
2012-03-01,0.0,5.5,18.0,4.1,220,33,98,608
2012-03-02,0.0,6.7,19.2,4.5,350,34,99,615
2012-03-03,0.8,2.1,11.1,5.3,220,72,100,67
2012-03-04,10.6,4.8,8.8,19.0,320,74,100,28
2012-03-05,0.6,-0.7,7.7,12.4,300,46,100,401
2012-03-06,0.0,0.1,7.7,9.6,310,32,100,428
2012-03-07,1.4,-1.9,8.2,11.2,270,49,100,396
2012-03-08,0.0,3.3,8.4,12.2,350,49,100,191
2012-03-09,0.0,1.2,11.0,11.6,30,36,79,642
2012-03-10,0.0,2.2,12.8,11.9,350,42,80,647
2012-03-11,0.0,5.7,13.2,17.3,60,52,81,369
2012-03-12,0.0,6.1,17.4,14.6,30,32,77,478
2012-03-13,0.0,6.2,21.7,11.5,10,28,84,659
2012-03-14,0.0,7.2,23.5,5.4,190,18,68,666
2012-03-15,0.0,9.2,22.8,5.4,180,23,55,662
2012-03-16,0.0,8.6,19.7,8.1,190,32,68,667
2012-03-17,15.6,7.4,14.1,13.0,240,62,100,38
2012-03-18,9.0,3.4,7.5,10.2,180,75,100,77
2012-03-19,0.0,2.7,7.6,9.1,10,74,100,53
2012-03-20,0.2,3.2,11.3,10.2,30,45,91,496
2012-03-21,2.2,2.9,15.5,12.2,110,45,87,71
2012-03-22,0.0,8.8,15.5,9.4,160,36,73,0
2012-03-23,0.0,7.3,20.3,6.1,60,27,73,604
2012-03-24,0.0,7.8,21.8,7.8,20,21,69,698
2012-03-25,0.0,10.0,20.5,11.2,30,27,63,702
2012-03-26,0.0,8.9,21.3,7.6,130,26,64,700
2012-03-27,0.0,9.7,21.5,8.2,30,21,60,702
2012-03-28,0.0,8.9,21.6,7.1,60,24,60,707
2012-03-29,0.0,10.0,21.5,11.0,10,27,62,714
2012-03-30,0.0,8.3,18.6,14.5,10,34,69,716
2012-03-31,0.0,7.9,20.6,11.5,10,30,88,720
2012-04-01,0.0,5.4,16.0,10.9,20,37,91,724
2012-04-02,0.0,5.3,18.6,9.6,160,38,85,691
2012-04-03,2.4,6.4,8.7,6.3,190,71,100,23
2012-04-04,0.0,1.7,11.2,6.0,190,51,100,221
2012-04-05,0.4,3.8,17.3,8.5,30,40,88,510
2012-04-06,2.0,9.3,16.7,9.6,40,52,98,98
2012-04-07,2.8,6.7,14.0,8.9,10,39,100,159
2012-04-08,0.0,5.4,12.4,8.0,330,50,91,351
2012-04-09,0.6,6.2,11.2,8.9,180,69,98,117
2012-04-10,9.2,5.7,12.8,18.0,280,75,100,55
2012-04-11,10.8,3.5,10.4,8.9,260,71,100,129
2012-04-12,0.4,5.6,13.2,9.2,350,44,100,271
2012-04-13,0.0,2.6,12.7,7.7,320,39,99,358
2012-04-14,0.0,1.2,12.9,9.1,20,37,100,450
2012-04-15,0.0,4.5,8.4,15.9,10,57,96,26
2012-04-16,0.0,1.1,9.3,13.9,20,36,85,448
2012-04-17,7.4,-2.3,9.5,10.4,180,49,99,251
2012-04-18,16.6,4.6,9.7,12.7,210,70,100,88
2012-04-19,7.6,4.6,9.6,12.0,280,71,100,219
2012-04-20,4.8,3.3,11.3,12.5,240,65,100,202
2012-04-21,6.0,6.9,12.1,13.8,260,61,99,183
2012-04-22,4.6,3.3,10.3,12.3,280,66,100,360
2012-04-23,32.1,3.4,9.6,16.6,280,82,100,90
2012-04-24,6.0,4.3,10.9,15.4,290,65,100,215
2012-04-25,22.2,3.9,14.0,16.1,200,63,100,33
2012-04-26,14.8,7.8,9.9,8.1,160,94,100,0
2012-04-27,1.8,7.7,14.3,6.2,170,85,100,5
2012-04-28,17.4,10.5,17.1,13.8,200,72,100,15
2012-04-29,3.4,7.7,14.6,15.0,210,59,100,139
2012-04-30,7.6,5.1,10.8,9.4,260,87,100,0
2012-05-01,0.0,4.6,19.8,6.3,120,24,100,760
2012-05-02,0.0,6.8,20.4,8.5,300,33,95,717
2012-05-03,0.2,7.5,21.4,13.3,280,32,91,517
2012-05-04,7.2,10.1,13.4,7.6,210,64,98,45
2012-05-05,5.8,7.9,16.0,12.6,240,56,100,420
2012-05-06,2.4,8.4,15.8,11.0,240,52,100,368
2012-05-07,0.8,3.5,18.5,6.6,180,41,100,636
2012-05-08,9.0,11.4,16.9,6.7,160,63,100,25
2012-05-09,0.2,13.9,23.2,6.6,190,56,100,270
2012-05-10,0.0,14.2,27.3,9.3,190,42,96,755
2012-05-11,0.0,15.6,28.0,9.3,10,41,92,610
2012-05-12,0.0,11.8,18.0,14.5,20,50,96,525
2012-05-13,0.0,6.9,16.9,13.6,50,37,77,839
2012-05-14,0.0,4.9,19.7,7.9,60,22,86,727
2012-05-15,0.4,4.6,14.6,13.4,290,41,96,235
2012-05-16,0.0,2.0,14.7,10.0,20,35,82,832
2012-05-17,1.0,3.7,24.6,10.9,170,20,93,556
2012-05-18,0.6,9.8,14.7,5.8,200,74,100,10
2012-05-19,14.0,8.8,19.2,11.4,190,48,100,200
2012-05-20,9.6,10.6,13.7,7.1,270,86,100,12
2012-05-21,12.4,9.0,12.4,13.1,310,90,100,0
2012-05-22,0.0,9.1,17.0,12.7,310,65,100,43
2012-05-23,0.0,12.1,20.9,6.5,30,69,97,83
2012-05-24,0.2,15.0,24.4,13.1,30,57,96,840
2012-05-25,0.0,15.7,28.3,7.7,140,39,97,796
2012-05-26,2.6,15.2,22.6,7.8,200,53,93,519
2012-05-27,0.0,11.5,23.0,6.7,20,50,95,688
2012-05-28,0.0,12.8,22.3,10.7,350,50,85,800
2012-05-29,0.0,13.9,26.6,5.6,10,36,89,823
2012-05-30,11.1,14.4,24.5,6.2,220,48,95,411
2012-05-31,0.0,12.0,21.7,6.6,340,55,98,669
2012-06-01,0.0,12.6,26.7,7.6,50,36,92,874
2012-06-02,17.6,15.1,28.1,13.0,200,48,96,484
2012-06-03,2.8,13.9,18.7,10.8,300,62,97,159
2012-06-04,0.2,10.9,18.8,10.8,290,53,96,373
2012-06-05,3.8,8.2,20.8,5.5,180,48,98,631
2012-06-06,0.0,13.4,19.6,8.9,270,65,97,235
2012-06-07,3.0,13.7,22.9,13.4,270,53,93,451
2012-06-08,0.2,12.2,19.1,11.8,290,41,96,471
2012-06-09,1.4,6.3,15.0,6.0,270,62,98,237
2012-06-10,30.8,10.9,16.1,11.2,290,87,98,58
2012-06-11,17.2,11.5,16.5,9.4,210,76,97,136
2012-06-12,2.2,10.6,16.5,12.4,280,62,97,230
2012-06-13,0.4,9.0,16.3,6.9,310,65,98,176
2012-06-14,0.0,9.4,23.4,8.2,170,47,99,643
2012-06-15,0.0,14.8,23.3,8.6,190,60,90,473
2012-06-16,0.2,14.8,22.7,8.8,340,57,86,427
2012-06-17,3.6,12.3,25.6,7.0,220,46,91,598
2012-06-18,0.2,14.8,21.7,9.8,230,55,95,326
2012-06-19,2.4,13.9,21.6,6.6,310,73,97,111
2012-06-20,1.4,13.5,26.7,5.8,260,55,98,550
2012-06-21,0.2,15.6,24.4,15.1,280,52,97,599
2012-06-22,0.0,7.9,20.5,11.3,280,44,97,587
2012-06-23,0.0,10.2,22.2,7.8,10,44,93,778
2012-06-24,0.0,11.2,23.7,8.9,200,42,90,741
2012-06-25,1.0,14.2,21.4,5.9,260,75,98,36
2012-06-26,0.0,16.4,25.4,5.8,20,57,95,427
2012-06-27,0.0,16.3,31.6,6.0,170,31,94,781
2012-06-28,0.0,20.3,30.1,9.3,200,46,93,825
2012-06-29,0.2,16.5,23.5,6.0,340,57,95,176
2012-06-30,8.2,14.8,24.0,9.4,300,46,93,422
2012-07-01,0.0,11.7,19.5,8.2,350,46,94,206
2012-07-02,0.0,9.6,20.7,6.6,200,38,86,794
2012-07-03,0.2,11.0,25.7,5.2,260,39,91,848
2012-07-04,1.0,15.3,24.1,7.2,280,56,92,338
2012-07-05,9.8,13.5,16.4,8.2,310,80,97,55
2012-07-06,4.4,12.4,18.9,10.5,190,63,97,263
2012-07-07,12.8,10.0,25.5,8.9,280,47,98,446
2012-07-08,3.8,13.4,20.3,10.5,220,67,97,139
2012-07-09,0.0,14.3,21.7,5.9,200,56,97,333
2012-07-10,0.0,13.7,18.5,9.1,290,71,92,107
2012-07-11,0.0,10.9,19.8,8.4,280,52,94,516
2012-07-12,2.8,12.0,18.9,6.3,220,58,93,119
2012-07-13,13.8,12.2,19.8,14.8,260,70,97,6
2012-07-14,3.0,12.4,19.7,10.7,260,54,95,338
2012-07-15,0.0,11.9,18.3,11.1,310,58,97,327
2012-07-16,0.0,8.2,21.3,5.7,310,48,97,708
2012-07-17,0.2,10.0,25.2,5.1,350,31,92,866
2012-07-18,0.0,14.1,28.7,6.3,330,33,97,837
2012-07-19,0.4,10.9,20.8,7.2,290,64,97,178
2012-07-20,0.4,12.0,19.6,7.6,10,58,93,101
2012-07-21,0.0,10.2,21.9,10.6,10,41,97,696
2012-07-22,0.0,11.5,21.3,11.2,20,39,76,798
2012-07-23,0.0,11.0,23.7,12.2,50,30,80,856
2012-07-24,0.0,13.6,28.4,7.0,130,26,67,848
2012-07-25,0.0,16.4,30.1,4.3,140,27,78,852
2012-07-26,0.0,16.0,31.9,5.1,180,30,83,759
2012-07-27,0.0,18.5,27.5,10.0,320,46,90,767
2012-07-28,4.6,15.6,20.3,8.6,280,76,96,74
2012-07-29,0.0,8.8,21.1,6.9,290,46,97,663
2012-07-30,0.0,9.6,23.2,7.3,290,41,96,732
2012-07-31,0.0,10.7,27.1,4.1,100,29,98,683
2012-08-01,0.0,16.9,23.6,10.6,210,53,91,380
2012-08-02,0.2,12.4,23.4,9.6,240,51,97,535
2012-08-03,0.0,11.5,23.6,6.8,300,40,96,676
2012-08-04,0.0,14.7,23.5,6.6,160,47,87,259
2012-08-05,14.7,14.1,20.3,8.9,280,66,97,104
2012-08-06,0.2,12.8,20.7,7.5,200,54,98,220
2012-08-07,0.0,9.5,23.6,5.4,30,47,97,666
2012-08-08,0.0,11.1,27.3,5.9,20,24,90,820
2012-08-09,0.0,14.4,30.6,6.6,20,26,78,797
2012-08-10,0.0,15.3,30.0,7.2,60,29,79,816
2012-08-11,0.0,15.5,30.2,10.4,240,35,87,646
2012-08-12,0.2,15.4,24.1,6.3,280,51,95,316
2012-08-13,0.0,13.8,25.0,5.7,240,43,95,543
2012-08-14,0.0,15.1,31.1,8.4,140,29,85,621
2012-08-15,0.6,17.7,26.0,9.7,260,46,97,188
2012-08-16,0.0,12.2,27.4,6.8,210,27,98,718
2012-08-17,0.0,15.4,33.7,6.4,110,20,65,727
2012-08-18,0.0,20.4,35.4,8.5,170,24,67,687
2012-08-19,0.0,20.8,34.5,7.5,170,25,78,486
2012-08-20,0.0,19.9,32.4,6.2,30,41,93,475
2012-08-21,0.0,20.2,32.9,7.7,280,41,90,710
2012-08-22,0.0,17.7,28.9,9.0,20,46,85,636
2012-08-23,0.0,16.0,29.9,8.1,20,43,82,522
2012-08-24,1.0,16.3,21.4,4.8,280,54,88,58
2012-08-25,2.2,15.4,22.1,11.7,250,45,95,243
2012-08-26,0.0,11.2,22.1,7.5,270,36,97,550
2012-08-27,5.4,10.6,28.3,7.0,120,19,81,607
2012-08-28,0.0,14.3,25.4,6.5,220,48,96,565
2012-08-29,3.2,14.6,22.2,7.0,350,74,94,86
2012-08-30,5.2,11.5,20.5,13.6,310,49,97,355
2012-08-31,0.0,10.6,17.8,10.6,10,33,93,453
2012-09-01,0.0,7.7,17.5,13.4,350,31,81,707
2012-09-02,0.0,8.5,20.9,10.6,20,35,85,694
2012-09-03,0.0,11.7,22.6,13.4,30,46,93,706
2012-09-04,0.0,13.5,24.0,10.0,30,47,93,550
2012-09-05,0.0,14.7,25.2,10.8,60,40,82,568
2012-09-06,0.0,14.3,26.9,8.5,30,35,86,726
2012-09-07,0.0,12.3,28.5,5.6,50,19,83,724
2012-09-08,0.0,13.5,29.5,6.1,160,24,72,721
2012-09-09,0.0,13.9,28.7,7.3,200,26,81,703
2012-09-10,2.0,13.7,27.2,6.9,160,43,89,503
2012-09-11,0.2,16.3,24.6,8.7,320,51,95,338
2012-09-12,0.4,12.9,16.0,7.3,360,54,93,44
2012-09-13,0.8,10.6,18.5,12.1,20,43,97,338
2012-09-14,0.0,7.3,21.0,10.9,290,35,89,705
2012-09-15,0.0,10.5,19.6,9.3,20,49,92,467
2012-09-16,0.0,8.6,24.3,6.1,160,34,90,565
2012-09-17,0.0,11.3,26.5,5.5,170,31,83,487
2012-09-18,1.4,12.5,15.3,5.7,350,78,95,0
2012-09-19,0.0,9.3,17.6,10.6,350,34,95,658
2012-09-20,0.0,6.7,22.0,6.5,170,21,68,628
2012-09-21,3.8,10.7,22.6,10.5,190,53,89,115
2012-09-22,0.4,15.6,22.6,8.3,230,63,96,212
2012-09-23,2.8,14.4,26.6,13.5,180,43,96,284
2012-09-24,7.0,13.1,16.9,16.9,270,65,95,96
2012-09-25,33.2,11.5,13.1,9.3,170,81,97,6
2012-09-26,4.2,9.6,12.3,10.5,190,88,98,0
2012-09-27,5.0,10.8,16.8,10.0,210,64,97,237
2012-09-28,0.0,7.5,18.7,4.8,360,42,97,585
2012-09-29,0.0,10.7,16.9,12.3,10,51,81,320
2012-09-30,0.0,8.3,18.2,10.2,10,52,91,558
2012-10-01,0.2,9.5,17.6,6.9,280,47,95,491
2012-10-02,1.2,5.3,15.1,6.9,180,78,98,147
2012-10-03,0.0,12.3,15.9,8.6,210,81,97,2
2012-10-04,2.4,11.8,16.5,8.0,210,84,97,68
2012-10-05,0.0,9.3,23.1,5.3,190,46,98,634
2012-10-06,7.6,13.0,20.9,9.7,200,66,95,170
2012-10-07,4.0,14.5,19.0,7.4,190,80,97,5
2012-10-08,2.2,16.2,21.5,10.7,230,74,98,88
2012-10-09,4.6,15.6,20.2,6.8,270,75,97,131
2012-10-10,4.4,14.3,19.8,5.9,290,73,97,170
2012-10-11,3.2,11.0,18.1,9.2,270,83,98,104
2012-10-12,0.2,9.6,14.9,8.1,300,49,95,293
2012-10-13,1.8,3.7,13.8,8.8,210,66,97,325
2012-10-14,10.6,8.6,12.3,13.2,170,76,95,99
2012-10-15,0.2,1.6,11.9,6.7,200,62,98,386
2012-10-16,3.8,5.7,12.3,7.1,130,80,98,5
2012-10-17,0.0,9.9,18.8,14.2,160,66,95,214
2012-10-18,0.0,16.1,21.2,18.9,170,61,75,168
2012-10-19,30.1,14.1,19.6,16.4,150,62,97,42
2012-10-20,1.8,13.5,17.9,5.3,350,82,98,3
2012-10-21,1.4,16.3,21.5,13.4,140,64,94,105
2012-10-22,0.2,11.3,20.0,5.6,10,59,97,415
2012-10-23,0.2,12.5,20.8,8.5,30,66,97,565
2012-10-24,0.2,10.4,22.2,3.3,190,57,98,558
2012-10-25,0.2,11.3,18.5,7.3,140,62,90,212
2012-10-26,1.2,12.6,15.4,10.6,340,87,97,0
2012-10-27,0.4,1.6,6.1,14.6,20,45,97,400
2012-10-28,0.0,0.4,6.2,13.9,350,54,89,419
2012-10-29,0.0,-2.4,10.2,5.5,10,52,98,540
2012-10-30,0.0,0.6,12.4,4.2,120,29,92,524
2012-10-31,0.6,3.2,13.7,8.0,180,59,97,154
2012-11-01,10.2,6.2,9.3,13.1,230,86,97,30
2012-11-02,7.6,6.5,12.6,14.6,200,74,96,12
2012-11-03,8.4,8.9,15.1,9.0,190,68,97,103
2012-11-04,5.0,9.2,10.8,7.9,200,92,98,0
2012-11-05,11.6,6.3,11.6,9.3,190,65,98,149
2012-11-06,4.0,4.7,7.0,11.7,360,85,97,26
2012-11-07,0.2,-1.6,9.8,7.1,40,67,99,515
2012-11-08,0.0,3.2,12.7,6.8,190,61,89,91
2012-11-09,8.0,5.5,13.0,7.4,190,71,94,57
2012-11-10,5.8,9.3,12.6,10.9,260,84,98,26
2012-11-11,0.2,5.1,10.5,5.1,20,69,97,383
2012-11-12,0.2,2.0,9.8,5.6,360,57,97,385
2012-11-13,0.0,2.0,13.0,7.0,40,40,88,507
2012-11-14,0.0,5.4,18.1,4.8,130,51,94,138
2012-11-15,0.4,9.0,18.9,3.6,10,56,94,496
2012-11-16,0.2,7.1,16.3,5.6,200,66,97,499
2012-11-17,0.0,7.1,14.5,8.5,170,71,93,208
2012-11-18,0.2,9.1,15.4,4.4,160,68,97,100
2012-11-19,0.4,7.2,11.0,5.2,200,83,98,8
2012-11-20,0.2,3.8,11.5,5.5,110,76,98,309
2012-11-21,2.4,5.9,11.4,8.1,200,64,97,46
2012-11-22,0.0,2.0,11.9,5.4,180,60,98,480
2012-11-23,0.0,3.4,9.8,6.7,170,73,94,0
2012-11-24,0.0,7.3,15.9,14.7,200,59,90,248
2012-11-25,16.6,8.0,11.2,10.5,210,77,95,1
2012-11-26,5.6,6.9,10.2,9.0,250,88,97,0
2012-11-27,1.0,4.2,5.7,6.4,180,95,98,0
2012-11-28,4.0,3.5,5.8,14.7,10,75,98,30
2012-11-29,0.8,2.5,4.4,13.5,350,78,95,76
2012-11-30,0.2,-0.2,3.5,10.0,30,70,96,170
2012-12-01,0.0,-2.4,3.7,10.2,10,59,98,467
2012-12-02,4.8,-2.4,3.0,6.3,270,98,99,0
2012-12-03,16.6,1.7,10.3,14.6,230,92,99,7
2012-12-04,7.4,2.9,7.2,13.4,280,71,96,198
2012-12-05,0.2,2.5,6.3,10.2,330,75,98,29
2012-12-06,0.0,-2.2,4.8,8.4,360,59,98,360
2012-12-07,6.0,-2.7,6.1,15.3,300,71,97,115
2012-12-08,0.0,2.2,4.2,11.4,300,73,93,3
2012-12-09,0.4,-1.5,3.8,5.2,300,72,96,12
2012-12-10,0.4,0.3,5.3,6.3,350,76,98,69
2012-12-11,0.2,-1.8,3.3,7.9,20,61,96,299
2012-12-12,0.0,-6.8,3.3,6.4,170,39,85,264
2012-12-13,19.4,0.1,7.1,11.1,170,67,97,0
2012-12-14,31.8,6.0,8.7,14.0,180,93,97,0
2012-12-15,20.2,7.0,10.8,15.4,250,79,96,69
2012-12-16,7.2,6.7,11.1,14.7,270,79,96,77
2012-12-17,6.8,6.0,8.5,13.0,270,86,96,95
2012-12-18,0.4,5.0,9.2,6.9,270,76,97,245
2012-12-19,0.4,2.3,8.7,5.7,140,74,98,41
2012-12-20,9.0,3.9,8.6,13.5,300,68,97,9
2012-12-21,2.6,5.4,7.6,5.5,170,95,98,0
2012-12-22,9.6,6.3,11.2,8.1,270,97,98,0
2012-12-23,0.2,8.7,13.0,7.9,160,82,99,298
2012-12-24,0.0,7.2,13.7,13.5,180,57,86,186
2012-12-25,3.2,7.0,9.4,11.0,170,75,97,0
2012-12-26,6.6,5.1,9.3,10.5,210,85,98,31
2012-12-27,15.6,7.2,10.4,18.3,270,76,98,4
2012-12-28,0.6,4.9,8.9,5.4,170,91,98,0
2012-12-29,1.6,4.3,12.6,13.8,200,54,98,431
2012-12-30,2.6,4.8,9.5,8.5,220,79,97,57
2012-12-31,10.2,5.8,8.5,9.7,170,78,98,59
2013-01-01,2.6,4.8,9.1,10.6,200,85,98,61
2013-01-02,0.2,0.6,5.7,6.4,10,83,99,433
2013-01-03,0.6,0.9,6.8,7.2,10,94,98,0
2013-01-04,0.0,5.7,7.1,8.8,20,94,98,0
2013-01-05,0.2,3.4,8.0,9.3,30,80,99,303
2013-01-06,0.4,3.2,9.1,8.0,20,84,98,153
2013-01-07,0.4,-0.8,3.4,3.2,220,98,100,18
2013-01-08,0.6,-0.1,1.3,3.5,200,99,100,0
2013-01-09,0.4,-0.4,1.6,3.9,140,99,100,0
2013-01-10,3.0,1.0,6.6,14.5,270,88,100,0
2013-01-11,0.0,1.9,7.6,11.3,290,73,97,175
2013-01-12,3.8,-0.7,4.9,5.3,150,97,99,0
2013-01-13,0.8,2.2,5.8,7.9,10,84,99,103
2013-01-14,2.6,-2.4,1.2,13.2,360,67,98,82
2013-01-15,6.0,-1.3,3.1,10.0,320,70,99,131
2013-01-16,8.2,-1.2,0.7,9.9,50,74,99,0
2013-01-17,0.0,-6.7,-2.1,9.8,10,67,92,0
2013-01-18,7.0,-9.3,2.2,7.7,160,61,98,0
2013-01-19,25.4,-0.1,6.7,9.6,360,97,99,0
2013-01-20,3.8,-2.6,0.1,,,97,99,3
2013-01-21,5.0,-2.7,4.1,17.8,250,84,100,172
2013-01-22,5.0,0.4,3.5,12.4,190,77,99,131
2013-01-23,0.0,-0.1,5.2,5.3,190,77,99,102
2013-01-24,0.0,-0.4,4.0,11.9,30,70,97,187
2013-01-25,6.0,-1.5,2.5,9.1,360,67,92,349
2013-01-26,2.0,-2.5,3.4,10.1,190,85,99,15
2013-01-27,16.4,1.2,4.3,7.8,170,96,99,0
2013-01-28,0.6,0.8,8.9,7.5,280,76,99,232
2013-01-29,0.2,5.3,8.8,7.6,200,78,97,66
2013-01-30,3.0,6.2,13.3,8.4,260,65,97,222
2013-01-31,7.8,5.6,10.6,7.7,250,93,98,4
2013-02-01,23.2,7.1,10.5,17.4,200,88,98,0
2013-02-02,2.0,1.7,5.9,18.0,350,76,96,107
2013-02-03,3.4,-1.2,3.6,13.1,360,60,95,265
2013-02-04,7.6,1.4,9.4,11.4,280,94,98,0
2013-02-05,16.4,0.4,7.4,16.0,280,83,98,54
2013-02-06,4.0,1.1,5.0,12.4,270,82,98,32
2013-02-07,0.0,0.4,2.9,13.1,360,63,94,79
2013-02-08,1.8,-2.3,3.6,10.4,350,68,97,115
2013-02-09,7.0,-2.5,0.6,6.1,280,84,99,74
2013-02-10,17.0,-0.5,5.1,13.3,200,96,99,0
2013-02-11,1.0,2.2,6.2,9.9,220,73,97,173
2013-02-12,0.6,-0.3,2.9,6.5,290,86,97,34
2013-02-13,0.0,1.3,4.8,6.2,340,66,97,59
2013-02-14,5.4,0.6,7.6,10.8,250,85,98,0
2013-02-15,0.0,3.5,8.2,6.3,340,63,97,193
2013-02-16,0.2,-0.3,9.3,7.3,40,49,94,554
2013-02-17,0.0,-0.5,10.9,4.9,130,37,83,565
2013-02-18,0.0,1.1,10.7,5.3,140,48,82,553
2013-02-19,0.0,0.5,11.3,5.4,80,44,90,574
2013-02-20,0.0,1.0,12.6,7.3,30,32,81,578
2013-02-21,0.0,-1.1,5.0,12.9,50,42,83,584
2013-02-22,0.0,-4.4,0.2,14.3,20,52,80,538
2013-02-23,0.2,-6.1,-2.3,13.3,350,64,90,179
2013-02-24,3.4,-5.6,-1.4,9.8,330,76,95,17
2013-02-25,0.8,-2.0,0.2,7.9,20,74,96,77
2013-02-26,0.2,-5.5,4.5,7.8,30,48,98,608
2013-02-27,0.2,-3.9,7.1,7.5,50,54,89,603
2013-02-28,0.0,-2.2,11.8,7.0,120,32,88,594
2013-03-01,0.0,0.7,10.3,13.5,10,30,89,522
2013-03-02,0.0,-1.0,9.0,12.2,40,51,91,618
2013-03-03,0.0,-0.3,14.7,4.1,30,29,88,618
2013-03-04,0.0,3.3,14.5,17.7,160,36,73,599
2013-03-05,0.2,9.3,14.4,20.2,160,48,72,102
2013-03-06,4.4,8.2,10.9,9.5,140,69,94,0
2013-03-07,6.6,8.0,15.9,12.8,150,66,93,254
2013-03-08,2.4,8.6,13.7,12.7,170,58,97,135
2013-03-09,0.2,5.7,14.2,6.3,180,56,93,286
2013-03-10,0.8,4.1,14.1,12.3,240,49,95,249
2013-03-11,13.8,4.7,10.8,13.5,190,69,96,128
2013-03-12,0.0,0.7,2.5,14.6,250,83,95,0
2013-03-13,0.0,-2.6,1.6,13.4,40,46,92,174
2013-03-14,0.2,-1.4,3.9,13.5,350,53,94,264
2013-03-15,0.0,-3.6,6.8,7.7,290,36,85,600
2013-03-16,17.2,-2.3,9.2,15.2,190,35,95,264
2013-03-17,3.6,3.3,7.0,11.4,260,88,98,10
2013-03-18,12.0,1.8,5.3,12.9,260,84,98,51
2013-03-19,7.2,0.8,7.3,12.2,280,73,99,49
2013-03-20,3.8,2.4,10.8,13.3,290,48,98,375
2013-03-21,0.0,2.1,12.4,7.4,180,48,99,87
2013-03-22,4.2,6.0,18.7,7.4,270,31,96,441
2013-03-23,0.0,7.9,14.1,6.7,130,63,99,80
2013-03-24,0.0,5.5,16.5,8.4,10,39,96,516
2013-03-25,0.0,5.9,10.0,5.2,20,79,100,16
2013-03-26,0.0,2.3,12.3,8.7,20,40,94,570
2013-03-27,0.6,-0.6,14.5,6.3,250,34,93,626
2013-03-28,4.2,5.2,11.1,7.1,350,52,93,126
2013-03-29,8.9,2.3,15.3,9.5,280,56,99,104
2013-03-30,4.2,6.8,12.3,14.0,300,66,99,56
2013-03-31,0.0,1.0,10.6,6.6,30,43,99,534
2013-04-01,0.0,0.4,13.4,7.2,220,53,88,467
2013-04-02,3.6,6.4,10.6,9.6,340,53,98,18
2013-04-03,0.0,1.6,12.6,6.9,20,39,80,559
2013-04-04,8.9,3.7,7.1,7.1,360,61,98,0
2013-04-05,0.0,1.9,9.0,6.7,280,45,99,215
2013-04-06,0.0,0.9,5.1,11.5,20,66,97,5
2013-04-07,1.8,2.1,9.8,7.5,50,50,89,224
2013-04-08,11.4,3.6,10.0,13.7,260,65,99,191
2013-04-09,2.1,4.2,12.3,19.4,250,52,97,222
2013-04-10,2.6,6.8,15.4,11.0,210,51,98,77
2013-04-11,15.7,9.0,12.7,12.2,290,80,96,23
2013-04-12,3.8,7.5,12.1,15.9,270,67,97,201
2013-04-13,0.0,5.4,18.7,8.8,190,48,97,440
2013-04-14,0.4,9.0,24.7,9.9,130,31,80,760
2013-04-15,0.2,9.6,20.2,8.7,190,48,87,372
2013-04-16,0.0,9.8,20.2,5.8,10,37,97,484
2013-04-17,0.0,10.5,25.7,8.5,170,36,78,749
